timestamp,open,high,low,close,volume
1762012800000,110310.65,110529.99,110208.49,110464.33,670.42039
1762016400000,110464.33,110495.04,110192.0,110208.97,297.51556
1762020000000,110208.96,110361.03,110193.43,110341.27,169.41416
1762023600000,110341.28,110341.28,110220.77,110299.99,109.98551
1762027200000,110300.0,110516.17,110298.17,110406.2,211.21273
1762030800000,110406.21,110426.0,109858.44,109862.85,273.04557
1762034400000,109862.85,110098.59,109862.84,110092.78,259.45939
1762038000000,110092.79,110144.49,109974.0,110098.1,129.01591
1762041600000,110098.1,110127.26,109895.27,109974.09,318.19118
1762045200000,109974.09,110091.36,109921.05,109978.01,159.66153
1762048800000,109978.01,110263.91,109879.39,110015.77,233.11834
1762052400000,110015.76,110086.82,109962.06,110053.23,145.30218
1762056000000,110053.22,110784.13,110030.06,110670.27,1380.24287
1762059600000,110670.27,110714.04,110274.65,110497.98,1261.57372
1762063200000,110497.98,110725.9,110274.9,110663.89,867.8504
1762066800000,110663.9,111045.09,110429.7,110895.53,919.53603
1762070400000,110895.53,111013.43,110716.52,110850.17,518.6449
1762074000000,110850.17,111037.94,110525.89,110714.0,566.42995
1762077600000,110714.0,110876.53,110346.15,110492.0,715.95933
1762081200000,110491.99,111229.78,110482.6,111196.99,627.26421
1762084800000,111196.99,111250.01,110678.25,110736.24,460.53292
1762088400000,110736.24,110766.79,110173.84,110568.65,420.28873
1762092000000,110568.65,110667.62,110202.16,110422.24,420.72705
1762095600000,110422.24,110566.86,110096.32,110117.48,387.83077
1762099200000,110117.49,110143.53,109735.59,110115.34,614.25585
1762102800000,110115.34,110263.91,110027.93,110190.4,215.89779
1762106400000,110190.41,110331.0,110174.33,110331.0,137.67403
1762110000000,110331.0,110331.0,109960.95,110180.84,217.64836
1762113600000,110180.85,110213.2,109890.34,110086.7,208.23814
1762117200000,110086.7,110126.94,109972.0,109990.9,196.61258
1762120800000,109990.91,110012.0,109471.34,109899.99,458.99057
1762124400000,109900.0,110742.26,109900.0,110540.68,654.52944
1762128000000,110540.69,110750.0,109757.1,109757.11,449.08984
1762131600000,109757.1,109910.33,109366.75,109665.5,905.23675
1762135200000,109665.5,109754.14,108666.66,109033.83,1088.01796
1762138800000,109033.84,109155.74,107907.44,107937.45,1524.18495
1762142400000,107937.45,107999.53,107480.13,107900.37,1058.5459
1762146000000,107900.37,108075.0,107400.0,107606.75,815.12463
1762149600000,107606.75,107714.05,107006.05,107494.23,1115.28935
1762153200000,107494.24,107832.45,107272.93,107468.23,874.56308
1762156800000,107468.23,107705.15,106888.0,107586.97,1033.44721
1762160400000,107586.98,107912.86,107083.33,107197.94,675.70561
1762164000000,107197.95,107621.06,106726.63,106974.99,987.3979
1762167600000,106974.99,107920.92,106963.0,107787.42,774.01269
1762171200000,107787.42,108265.44,107713.1,107768.9,742.62608
1762174800000,107768.91,108068.59,107574.77,107908.68,647.66063
1762178400000,107908.68,108333.0,107369.01,108059.99,919.91286
1762182000000,108060.0,108148.81,105511.0,105745.71,3853.95819
1762185600000,105745.71,106798.01,105306.56,106678.44,3622.24107
1762189200000,106678.43,107783.2,106536.11,107481.19,1563.75664
1762192800000,107481.2,107599.85,106813.0,106961.62,1651.54985
1762196400000,106961.61,107395.25,106455.23,107090.0,950.86728
1762200000000,107090.0,107169.68,106310.43,106657.55,850.2085
1762203600000,106657.55,107094.27,106088.73,106888.71,790.25915
1762207200000,106888.71,106888.71,105755.59,106489.95,1150.56648
1762210800000,106489.94,106750.0,106030.14,106583.04,636.96519
1762214400000,106583.05,106808.51,105852.37,106471.45,1195.65517
1762218000000,106471.45,107298.74,106277.46,107040.01,1133.99025
1762221600000,107040.0,107243.23,106477.1,106482.6,701.66328
1762225200000,106482.61,107233.83,106223.14,107158.79,1057.66983
1762228800000,107158.79,107299.0,106703.82,106750.14,745.43101
1762232400000,106750.14,106750.15,104200.0,104215.76,3268.3578
1762236000000,104215.76,105201.0,104200.0,104766.14,2382.47316
1762239600000,104766.14,104997.64,104317.56,104490.72,1633.60477
1762243200000,104490.73,104631.39,103759.99,104051.9,1804.04853
1762246800000,104051.9,104138.65,103636.0,103857.96,1455.72161
1762250400000,103857.96,104106.55,103605.0,103816.39,1073.24239
1762254000000,103816.39,104699.07,103774.33,104584.76,988.08793
1762257600000,104584.75,104638.29,103844.39,103952.54,1216.95881
1762261200000,103952.54,104243.67,103576.0,103924.25,1018.30395
1762264800000,103924.26,104694.28,102915.05,104500.01,2915.82303
1762268400000,104500.01,104842.63,103185.89,103197.01,2271.81312
1762272000000,103197.02,103500.05,102164.0,102257.7,3313.32683
1762275600000,102257.7,102257.7,100800.0,101114.83,4223.40802
1762279200000,101114.82,101492.74,100010.73,101363.98,4101.41064
1762282800000,101363.97,101711.84,100414.0,100542.64,1814.79036
1762286400000,100542.64,101119.4,99600.0,100755.43,4335.57159
1762290000000,100755.42,100831.49,98944.36,100311.46,4105.7665
1762293600000,100311.46,101893.09,100082.0,101295.71,2258.84809
1762297200000,101295.7,101740.0,100907.36,101497.22,1518.90709
1762300800000,101497.23,101752.96,100350.0,100564.3,1452.38181
1762304400000,100564.3,101015.01,98966.8,100761.62,3025.00486
1762308000000,100761.62,101922.98,100754.54,101677.93,3700.99085
1762311600000,101677.94,102272.23,101461.98,102130.0,2834.46709
1762315200000,102130.0,102236.92,101517.47,101998.3,2059.55564
1762318800000,101998.3,102370.0,101595.0,101824.89,1088.37371
1762322400000,101824.89,102139.36,101500.0,102119.99,869.66608
1762326000000,102120.0,102152.58,101601.71,101993.02,644.24535
1762329600000,101993.03,102000.02,101176.47,101699.74,1179.77273
1762333200000,101699.74,102203.48,101608.0,101995.29,785.11664
1762336800000,101995.28,101995.29,101285.09,101401.97,724.99165
1762340400000,101401.97,102110.48,101381.68,102070.61,887.62047
1762344000000,102070.62,102800.71,101916.77,102673.35,1241.26951
1762347600000,102673.34,103253.39,102291.82,102985.91,1451.5824
1762351200000,102985.9,103470.0,102169.06,103202.3,1801.60223
1762354800000,103202.3,103798.37,102829.51,103728.3,1851.46451
1762358400000,103728.3,104039.66,103057.56,103919.2,1677.80348
1762362000000,103919.2,104000.0,103388.46,103904.05,1795.89346
1762365600000,103904.05,104429.75,103759.53,104347.4,1222.46217
1762369200000,104347.41,104529.41,103986.96,104008.09,796.61274
1762372800000,104008.09,104534.74,103620.0,103831.22,881.47869
1762376400000,103831.22,103831.22,103500.8,103672.37,586.96502
1762380000000,103672.38,103798.95,103305.05,103706.55,686.44411
1762383600000,103706.55,104100.0,103667.26,103885.16,533.01051
1762387200000,103885.16,103897.86,103324.21,103677.72,1223.43533
1762390800000,103677.71,103677.72,102716.26,103365.65,1156.07343
1762394400000,103365.64,103567.93,102855.66,103321.81,711.05988
1762398000000,103321.8,103933.33,103315.48,103636.03,691.22573
1762401600000,103636.92,104200.0,103580.0,104030.79,671.34024
1762405200000,104030.8,104030.8,103088.0,103143.57,755.30818
1762408800000,103143.57,103591.47,103006.17,103318.75,555.63033
1762412400000,103318.76,103561.94,102910.66,103185.48,988.58677
1762416000000,103184.75,103440.0,102971.99,103200.26,647.13062
1762419600000,103200.26,103261.93,102810.0,102810.01,536.64925
1762423200000,102810.01,103288.59,102651.63,103122.54,932.94397
1762426800000,103122.54,103300.01,102743.82,103227.58,540.52931
1762430400000,103227.59,103333.18,102383.64,102552.38,1051.14565
1762434000000,102552.39,103626.46,102552.38,103319.71,941.18298
1762437600000,103319.71,103579.68,102044.63,102125.0,1661.00797
1762441200000,102124.99,102932.94,101630.0,102014.48,3027.20967
1762444800000,102014.49,102393.51,100300.95,100867.2,3035.72721
1762448400000,100867.19,101946.31,100770.57,101804.01,1310.77048
1762452000000,101804.02,102338.0,100916.74,101722.13,956.16247
1762455600000,101722.12,101999.44,101202.73,101388.81,756.60374
1762459200000,101388.82,101643.28,100638.55,100914.11,812.36283
1762462800000,100914.11,101220.9,100541.17,101117.17,938.29195
1762466400000,101117.17,101480.0,101009.7,101415.05,639.89634
1762470000000,101415.05,101538.0,101132.6,101346.04,1274.34706
1762473600000,101346.04,101640.0,100749.94,101479.78,823.54705
1762477200000,101479.79,101894.83,100905.1,101538.96,1095.04627
1762480800000,101538.96,101928.99,101242.79,101905.11,779.48744
1762484400000,101905.12,102500.0,101876.03,101916.29,1267.53296
1762488000000,101916.3,102100.25,101582.92,102027.19,798.08441
1762491600000,102027.2,102527.0,102024.75,102447.47,701.21696
1762495200000,102447.48,102496.0,101819.1,101819.1,469.88373
1762498800000,101819.11,102010.0,101638.43,102010.0,1093.42589
1762502400000,102009.99,102050.0,101438.39,101496.18,817.45963
1762506000000,101496.18,101512.51,100775.65,101013.66,1382.92001
1762509600000,101013.67,101250.03,100564.43,100770.85,1279.53134
1762513200000,100770.85,100796.86,99803.58,100411.89,3120.50016
1762516800000,100411.89,100625.0,99260.86,99638.28,1799.68202
1762520400000,99638.29,100579.72,99455.1,100347.35,1635.46609
1762524000000,100347.35,100922.78,99519.32,100806.08,2597.13075
1762527600000,100806.7,101253.99,100353.45,100797.95,2600.73788
1762531200000,100797.95,101628.43,100517.06,101169.2,1975.20246
1762534800000,101169.19,102736.84,100942.73,102397.12,2091.96075
1762538400000,102397.13,102859.99,102282.2,102609.46,1585.11088
1762542000000,102609.46,103395.25,102481.75,103395.25,1184.29403
1762545600000,103395.92,103900.0,102958.0,103783.09,970.62813
1762549200000,103783.08,103879.23,103311.33,103879.23,743.31566
1762552800000,103879.22,104096.36,103595.38,103633.03,736.65333
1762556400000,103633.04,103759.36,103329.79,103339.08,510.69159
1762560000000,103339.09,103406.22,102539.49,102713.15,877.26495
1762563600000,102713.15,103240.32,102662.25,102996.84,498.24095
1762567200000,102996.85,103333.33,102766.31,102846.65,494.72835
1762570800000,102846.66,103293.21,102592.75,102592.76,531.57226
1762574400000,102592.76,102836.0,102409.52,102565.03,602.92361
1762578000000,102565.03,102733.83,102272.66,102304.0,396.06427
1762581600000,102304.01,102519.03,102092.26,102215.62,590.77493
1762585200000,102215.63,102399.88,101902.64,102352.96,452.1997
1762588800000,102352.96,102687.72,102156.36,102431.74,470.18368
1762592400000,102431.74,102615.53,102225.52,102399.46,359.62626
1762596000000,102399.45,102575.35,102310.0,102480.04,301.03917
1762599600000,102480.04,102630.14,101715.76,101857.1,707.36146
1762603200000,101857.1,102108.0,101731.19,102065.14,439.24627
1762606800000,102065.14,102186.99,101720.67,101804.63,952.83284
1762610400000,101804.62,102083.67,101454.0,101827.19,1159.38189
1762614000000,101827.19,101954.0,101500.0,101711.45,511.67056
1762617600000,101711.46,101963.66,101525.98,101850.22,502.57143
1762621200000,101850.23,102003.57,101549.85,101994.52,479.97599
1762624800000,101994.53,102219.39,101824.86,102139.53,766.44634
1762628400000,102139.52,102186.87,101522.08,101989.65,371.41335
1762632000000,101989.65,102172.35,101957.94,102068.06,206.6246
1762635600000,102068.06,102367.72,102028.62,102272.81,234.4224
1762639200000,102272.82,102426.12,102171.73,102377.46,249.46029
1762642800000,102377.46,102482.2,102276.82,102312.94,234.7543
1762646400000,102312.95,102337.89,101620.23,101797.74,616.42627
1762650000000,101797.74,102100.0,101686.72,102045.07,373.40232
1762653600000,102045.07,102045.07,101568.41,101633.25,398.65792
1762657200000,101633.25,101817.2,101400.0,101662.05,767.84962
1762660800000,101662.05,102130.61,101635.96,101724.91,378.19223
1762664400000,101724.9,102028.07,101680.02,101928.54,291.74297
1762668000000,101928.54,101980.0,101712.17,101752.83,213.04181
1762671600000,101752.83,101972.9,101681.75,101944.59,218.68631
1762675200000,101944.6,102048.15,101813.73,101972.94,216.7581
1762678800000,101972.94,102127.26,101631.62,101657.46,411.11856
1762682400000,101657.46,101918.0,101500.0,101876.36,695.1249
1762686000000,101876.36,102307.68,101876.35,102239.41,502.56822
1762689600000,102239.41,102425.19,102050.64,102086.9,522.32408
1762693200000,102086.91,102997.38,102067.09,102911.39,788.58745
